date,interval,actual_load_kw,actual_pv_kw,baseline,purchase,charge,discharge,emergency,surplus,base_fee,grid_fee,adjustment_fee,emergency_fee,baseline_charge,baseline_discharge,initial_energy,final_energy
2025-02-01,06:10-06:20,3211.1231,0.0,0.0,0.0,0.0,620.3042976295335,0.0,85.11711429620016,0.0,0.0,0.0,0.0,0.0,620.9171496026554,10094.845806045576,9405.618808679428
2025-02-01,06:20-06:30,3203.9961,3.8641,0.0,0.0,0.0,636.9862146689726,0.0,103.63088133563929,0.0,0.0,0.0,0.0,0.0,638.2119186152164,9405.618808679428,8697.856347936126
2025-02-01,06:30-06:40,3027.12,0.0,0.0,0.0,0.0,669.9336900785682,0.0,165.41369007856827,0.0,0.0,0.0,0.0,0.0,657.3904845694101,8697.856347936126,7953.485581182161
2025-02-01,06:40-06:50,3117.3221,0.0,0.0,0.0,0.0,672.0889089262613,0.0,152.535225592928,0.0,0.0,0.0,0.0,0.0,635.56909852827,7953.485581182161,7206.720126819648
2025-02-01,06:50-07:00,3398.49,89.6095,0.0,0.0,0.0,651.3943790997125,0.0,99.91429576637927,0.0,0.0,0.0,0.0,0.0,660.9586494930786,7206.720126819648,6482.948594486634
2025-02-01,07:00-07:10,3652.75,340.5,0.0,0.0,0.0,608.9528109988504,0.0,56.91114433218377,0.0,0.0,0.0,0.0,0.0,631.5670248318037,6482.948594486634,5806.334360043466
2025-02-01,07:10-07:20,3703.2843,615.936,0.0,0.0,0.0,575.4123670734411,0.0,60.85431707344128,0.0,0.0,0.0,0.0,0.0,612.0035038770693,5806.334360043466,5166.987285517421
2025-02-01,07:20-07:30,3572.3788,884.9275,0.0,0.0,0.0,521.138376094449,0.0,73.22982609444898,0.0,0.0,0.0,0.0,0.0,552.0755182704805,5166.987285517421,4587.944645412477
2025-02-01,07:30-07:40,3477.22,1140.675,493.20792186944846,493.20792186944846,0.0,12.06828644885968,0.0,115.85204165164149,377.00813547700636,377.00813547700636,0.0,0.0,0.0,14.855219111817767,4587.944645412477,4574.535438247078
2025-02-01,07:40-07:50,3654.0022,1388.0797,463.24394145653105,463.24394145653105,0.0,6.650584821053258,0.0,92.24077627758433,319.5919952108608,319.5919952108608,0.0,0.0,0.0,0.0,4574.535438247078,4567.145899557018
2025-02-01,07:50-08:00,3841.4201,1674.452,0.0,0.0,0.0,472.00721579209295,0.0,110.84586579209298,0.0,0.0,0.0,0.0,0.0,461.77332869848453,4567.145899557018,4042.693437565804
2025-02-01,08:00-08:10,3803.65,2004.1125,0.0,0.0,0.0,464.1328991763538,0.0,164.2099825096871,0.0,0.0,0.0,0.0,0.0,465.8310803037383,4042.693437565804,3526.990216258744
2025-02-01,08:10-08:20,3545.4639,2332.1065,0.0,0.0,0.0,397.25597879019915,0.0,195.02974545686578,0.0,0.0,0.0,0.0,0.0,399.2247612150377,3526.990216258744,3085.594684269634
2025-02-01,08:20-08:30,3411.349,2632.5934,0.0,0.0,0.0,347.8851298436725,0.0,218.09252984367248,0.0,0.0,0.0,0.0,0.0,350.124513565965,3085.594684269634,2699.055651109998
2025-02-01,08:30-08:40,3445.37,2927.6625,0.0,0.0,0.0,332.6337811481877,0.0,246.34919781485434,0.0,0.0,0.0,0.0,0.0,335.14376616793436,2699.055651109998,2329.462560945345
2025-02-01,08:40-08:50,3467.1139,3251.299,0.0,0.0,0.0,288.49679413539525,0.0,252.52764413539524,0.0,0.0,0.0,0.0,0.0,291.27738045259605,2329.462560945345,2008.9105674615728
2025-02-01,08:50-09:00,3894.4802,3519.7566,0.0,0.0,0.0,221.93987904828566,0.0,159.48594571495244,0.0,0.0,0.0,0.0,0.0,224.9910666629405,2008.9105674615728,1762.3107018523665
2025-02-01,09:00-09:10,4422.76,3731.7,0.0,0.0,0.0,170.76385724606212,0.0,55.58719057939538,0.0,0.0,0.0,0.0,0.0,174.08564615817102,1762.3107018523665,1572.5730826900754
2025-02-01,09:10-09:20,4267.5205,3992.5758,0.0,0.0,0.0,148.47246058289727,0.0,102.64834391623071,0.0,0.0,0.0,0.0,0.0,159.67272593793086,1572.5730826900754,1407.6036820424117
2025-02-01,09:20-09:30,4190.1702,4378.3332,0.0,0.0,0.0,111.8408403078904,0.0,143.20134030789052,0.0,0.0,0.0,0.0,0.0,111.33352966084442,1407.6036820424117,1283.3360817003113
2025-02-01,09:30-09:40,4418.32,4788.525,0.0,0.0,0.0,54.50985371080765,0.0,116.21068704414097,0.0,0.0,0.0,0.0,0.0,8.354859717573618,1283.3360817003113,1222.7695775771917
2025-02-01,09:40-09:50,4399.2754,5029.9241,0.0,0.0,0.0,20.492619819472566,0.0,125.60073648613923,0.0,0.0,0.0,0.0,0.0,0.0,1222.7695775771917,1200.0
2025-02-01,09:50-10:00,4182.7342,5203.9177,0.0,0.0,35.409240886091425,0.0,0.0,134.78800911390863,0.0,0.0,0.0,0.0,0.0,-0.0,1200.0,1231.8683167974823
2025-02-01,10:00-10:10,4071.53,5364.1125,0.0,0.0,41.74285628463201,0.0,0.0,173.6875603820347,0.0,0.0,0.0,0.0,64.83728015932138,0.0,1231.8683167974823,1269.436887453651
2025-02-01,10:10-10:20,4268.5932,5471.099,0.0,0.0,78.68012832003069,0.0,0.0,121.73750501330255,0.0,0.0,0.0,0.0,110.47890155023595,0.0,1269.436887453651,1340.2490029416786
2025-02-01,10:20-10:30,4240.2423,5601.7634,0.0,0.0,216.63939468598778,0.0,0.0,10.280788647345503,0.0,0.0,0.0,0.0,165.93676149745727,0.0,1340.2490029416786,1535.2244581590676
2025-02-01,10:30-10:40,4001.96,5755.3125,0.0,0.0,265.0545547422179,0.0,0.0,27.170861924448786,0.0,0.0,0.0,0.0,214.29692874425098,0.0,1535.2244581590676,1773.7735574270637
2025-02-01,10:40-10:50,4072.3226,5878.849,0.0,0.0,145.00840957257822,0.0,0.0,156.0793237607552,0.0,0.0,0.0,0.0,201.5134974386957,0.0,1773.7735574270637,1904.2811260423841
2025-02-01,10:50-11:00,4068.783,6128.0874,0.0,0.0,239.4265031117758,0.0,0.0,103.79089688822432,0.0,0.0,0.0,0.0,188.55889149493476,0.0,1904.2811260423841,2119.764978842982
2025-02-01,11:00-11:10,3917.55,6361.65,521.6294065356027,0.0,265.85256748962104,0.0,0.0,141.49743251037876,262.1187767841403,131.05938839207016,-131.05938839207016,0.0,833.3333333333334,0.0,2119.764978842982,2359.032289583641
2025-02-01,11:10-11:20,3946.1661,6277.0669,580.1871541657022,532.2028186569386,833.3333333333334,0.0,0.0,87.35295199027189,270.4832512720503,259.2981026649575,-11.185148607092799,0.0,833.3333333333334,0.0,2359.032289583641,3109.032289583641
2025-02-01,11:20-11:30,3936.6103,6308.0507,586.7004469625571,0.0,285.1643473347332,0.0,0.0,110.07571933193344,293.7609137941523,146.88045689707616,-146.88045689707616,0.0,833.3333333333334,0.0,3109.032289583641,3365.680202184901
2025-02-01,11:30-11:40,3927.21,6594.375,527.2602964689867,157.02616711431608,426.2419351292298,0.0,0.0,175.31173198508634,254.50854510557988,165.15253798583012,-89.35600711974976,0.0,833.3333333333334,0.0,3365.680202184901,3749.297943801208
2025-02-01,11:40-11:50,4153.2513,6817.8939,545.4288917076594,545.4288917076594,833.3333333333334,0.0,0.0,156.20265837432612,260.987724682115,260.987724682115,0.0,0.0,833.3333333333334,0.0,3749.297943801208,4499.297943801208
2025-02-01,11:50-12:00,4080.8969,6770.5009,534.1942175938326,534.1942175938326,833.3333333333334,0.0,0.0,149.12821759383257,249.04134424224478,249.04134424224478,0.0,0.0,833.3333333333334,0.0,4499.297943801208,5249.297943801208
2025-02-01,12:00-12:10,3840.2,6603.9375,497.34334831493936,497.34334831493936,833.3333333333334,0.0,0.0,124.63293164827257,220.4225719731811,220.4225719731811,0.0,0.0,833.3333333333334,0.0,5249.297943801208,5999.297943801208
2025-02-01,12:10-12:20,4061.0483,6632.8992,578.7798887443378,564.4625061783896,833.3333333333334,0.0,0.0,159.77098951172286,255.2998089251274,252.1421102002075,-3.1576987249198964,0.0,833.3333333333334,0.0,5999.297943801208,6749.297943801208
2025-02-01,12:20-12:30,3978.5628,6536.8864,631.0234341003043,576.0348635157465,833.3333333333334,0.0,0.0,169.0887968490798,287.17876485904844,274.66611562253235,-12.512649236516097,0.0,833.3333333333334,0.0,6749.297943801208,7499.297943801208
2025-02-01,12:30-12:40,3564.13,6314.475,598.2187292325084,589.3237467755478,833.3333333333334,0.0,0.0,214.38124677554788,266.98501885646846,265.00010352119773,-1.9849153352707276,0.0,833.3333333333334,0.0,7499.297943801208,8249.297943801208
2025-02-01,12:40-12:50,3606.685,6312.5866,567.5005315295765,567.5005315295765,833.3333333333334,0.0,0.0,185.15079819624304,233.4129686181148,233.4129686181148,0.0,0.0,833.3333333333334,0.0,8249.297943801208,8999.297943801208
2025-02-01,12:50-13:00,3800.0122,6353.9385,58.47427188272428,171.7904408771555,479.951121735889,0.0,0.0,117.49370247459979,33.22508128376394,129.8044521177177,96.57937083395375,0.0,321.1686193178704,0.0,8999.297943801208,9431.253953363508
2025-02-01,13:00-13:10,3832.09,6313.35,0.0,0.0,225.66704151612282,0.0,0.0,187.87629181721059,0.0,0.0,0.0,0.0,10.546046998554289,0.0,9431.253953363508,9634.354290728019
2025-02-01,13:10-13:20,3716.2454,6246.1375,0.0,0.0,215.22145312194039,0.0,0.0,206.42723021139284,0.0,0.0,0.0,0.0,45.603596072457435,0.0,9634.354290728019,9828.053598537765
2025-02-01,13:20-13:30,3639.0264,6175.373,0.0,0.0,211.48798117899503,0.0,0.0,211.23645215433828,0.0,0.0,0.0,0.0,56.93958183110453,0.0,9828.053598537765,10018.39278159886
2025-02-01,13:30-13:40,3642.08,6103.6875,0.0,0.0,170.90019482829803,0.0,0.0,239.36772183836865,0.0,0.0,0.0,0.0,31.421253181999873,0.0,10018.39278159886,10172.20295694433
2025-02-01,13:40-13:50,3637.91,5992.7643,0.0,0.0,158.1024490585727,0.0,0.0,234.373267608094,0.0,0.0,0.0,0.0,33.69296511386699,0.0,10172.20295694433,10314.495161097046
2025-02-01,13:50-14:00,3749.5633,5691.8061,0.0,0.0,146.0759272736526,0.0,0.0,177.63120605968072,0.0,0.0,0.0,0.0,36.73590103053937,0.0,10314.495161097046,10445.963495643333
2025-02-01,14:00-14:10,3849.87,5251.125,0.0,0.0,112.54034411023292,0.0,0.0,121.0021558897671,0.0,0.0,0.0,0.0,18.269775568711793,0.0,10445.963495643333,10547.249805342542
2025-02-01,14:10-14:20,3676.3403,4893.7405,0.0,0.0,76.08466277136085,0.0,0.0,126.81537056197249,0.0,0.0,0.0,0.0,0.0,-0.0,10547.249805342542,10615.726001836767
2025-02-01,14:20-14:30,3619.6065,4617.2194,0.0,0.0,29.575618769434072,0.0,0.0,136.6931978972326,0.0,0.0,0.0,0.0,0.0,0.0,10615.726001836767,10642.344058729257
2025-02-01,14:30-14:40,3664.87,4364.4,0.0,0.0,0.0,20.40964635316277,0.0,136.99797968649614,0.0,0.0,0.0,0.0,0.0,-0.0,10642.344058729257,10619.66667389241
2025-02-01,14:40-14:50,3429.7385,4104.4044,0.0,0.0,0.0,60.48082270179998,0.0,172.92513936846672,0.0,0.0,0.0,0.0,0.0,137.25284990919238,10619.66667389241,10552.4657597793
2025-02-01,14:50-15:00,3327.5652,3890.1686,0.0,0.0,0.0,44.204115506700646,0.0,137.971348840034,0.0,0.0,0.0,0.0,0.0,72.58462653559616,10552.4657597793,10503.350075882965
2025-02-01,15:00-15:10,3473.54,3688.35,99.29966378857193,99.29966378857193,52.79754433674702,0.0,0.0,82.30378611849164,66.47119494007005,66.47119494007005,0.0,0.0,0.0,0.0,10503.350075882965,10550.867865786038
2025-02-01,15:10-15:20,3562.932,3392.3571,392.3605411107253,392.3605411107253,276.81348245995684,0.0,0.0,87.11790865076853,258.9579571330787,258.9579571330787,0.0,0.0,259.05861289480123,0.0,10550.867865786038,10800.0
2025-02-01,15:20-15:30,3620.2202,3032.6158,151.6316241684027,151.6316241684027,0.0,0.0,0.0,53.697557501736014,109.43254316233623,109.43254316233623,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,15:30-15:40,3651.93,2703.825,193.89156084081293,193.89156084081293,0.0,0.0,0.0,35.874060840812945,141.69595266246608,141.69595266246608,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,15:40-15:50,3580.7319,2481.7698,260.3462975771595,260.3462975771595,0.0,2.0205341169202597,0.0,79.20648169407968,196.14490059463193,196.14490059463193,0.0,0.0,0.0,0.0,10800.0,10797.754962092311
2025-02-01,15:50-16:00,3420.6657,2255.8374,331.9591301981444,331.9591301981444,0.0,13.461013314228637,0.0,151.28209351237302,259.6916275540084,259.6916275540084,0.0,0.0,0.0,0.0,10797.754962092311,10782.798280632056
2025-02-01,16:00-16:10,3292.5,1973.5875,398.35287465977393,398.35287465977393,19.113021519937725,0.0,0.0,159.4211031398362,320.8732405384479,320.8732405384479,0.0,0.0,0.0,0.0,10782.798280632056,10800.0
2025-02-01,16:10-16:20,3324.4944,1687.0443,364.44613854965405,364.44613854965405,0.0,0.0,0.0,91.53778854965407,301.4334011944188,301.4334011944188,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,16:20-16:30,3354.2164,1442.6491,396.44190926477313,396.44190926477313,0.0,0.0,0.0,77.84735926477313,337.7288625026602,337.7288625026602,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,16:30-16:40,3378.64,1214.175,485.45375686134764,485.45375686134764,0.0,0.0,0.0,124.70959019468094,426.7623976568107,426.7623976568107,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,16:40-16:50,3481.7178,933.1142,489.14753992743596,489.14753992743596,0.0,0.0,0.0,64.38027326076931,441.4067400305182,441.4067400305182,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,16:50-17:00,3196.9081,640.2688,466.13351058525404,466.13351058525404,0.0,0.0,0.0,40.026960585254,427.1181357492683,427.1181357492683,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,17:00-17:10,2680.68,358.2375,453.14693331817176,453.14693331817176,0.0,0.0,0.0,66.0731833181718,419.7953190259543,419.7953190259543,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,17:10-17:20,2601.2611,95.3846,477.06659487381154,477.06659487381154,0.0,0.0,0.0,59.420511540478195,451.4004120696005,451.4004120696005,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,17:20-17:30,2638.6848,0.0,503.7824621819048,503.7824621819048,0.0,0.0,0.0,64.0016621819048,490.7848746576116,490.7848746576116,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,17:30-17:40,2616.82,0.0,504.4116835038758,504.4116835038758,0.0,0.0,0.0,68.27501683720908,497.45080227152226,497.45080227152226,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,17:40-17:50,2675.971,4.1367,505.6783056387838,505.6783056387838,0.0,0.0,0.0,60.37258897211715,493.542026303453,493.542026303453,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,17:50-18:00,2639.3558,0.0,498.90622973999825,498.90622973999825,0.0,-0.0,0.0,59.01359640666493,535.9250719867061,535.9250719867061,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,18:00-18:10,2570.82,0.0,2.185122439620443,2.185122439620443,0.0,504.2496561862806,0.0,77.96477862590103,2.6905412599046516,2.6905412599046516,0.0,0.0,0.0,504.2496561862806,10800.0,10239.722604237466
2025-02-01,18:10-18:20,2725.1073,0.297,0.0,0.0,0.0,492.53692559213937,0.0,38.40187559213939,0.0,0.0,0.0,0.0,0.0,489.2096469357042,10239.722604237466,9692.459353579534
2025-02-01,18:20-18:30,2833.5919,0.0,0.0,0.0,0.0,489.4009393632077,0.0,17.135622696541077,0.0,0.0,0.0,0.0,0.0,502.83386668772954,9692.459353579534,9148.680532064858
2025-02-01,18:30-18:40,2725.01,0.0,0.0,0.0,0.0,488.45920524103957,0.0,34.29087190770622,0.0,0.0,0.0,0.0,0.0,488.45920524103957,9148.680532064858,8605.948081797036
2025-02-01,18:40-18:50,2510.2571,0.0213,0.0,0.0,0.0,523.0744214911831,0.0,104.70178815784982,0.0,0.0,0.0,0.0,0.0,506.55166423303046,8605.948081797036,8024.754280140166
2025-02-01,18:50-19:00,2484.4934,0.0,0.0,0.0,0.0,513.1566152943263,0.0,99.07438196099304,0.0,0.0,0.0,0.0,0.0,513.1566152943263,8024.754280140166,7454.58026314647
2025-02-01,19:00-19:10,2592.83,0.0,0.0,0.0,0.0,519.0494448179826,0.0,86.91111148464927,0.0,0.0,0.0,0.0,0.0,519.0494448179826,7454.58026314647,6877.858657793156
2025-02-01,19:10-19:20,2544.0862,0.0015,0.0,0.0,0.0,494.4768620099534,0.0,70.46274534328666,0.0,0.0,0.0,0.0,0.0,479.4495010575725,6877.858657793156,6328.439922226542
2025-02-01,19:20-19:30,2654.4748,0.0,0.0,0.0,0.0,490.8864448907348,0.0,48.47397822406816,0.0,0.0,0.0,0.0,0.0,490.8864448907348,6328.439922226542,5783.010539014615
2025-02-01,19:30-19:40,2902.48,0.0,0.0,0.0,0.0,501.4332616498,0.0,17.68659498313332,0.0,0.0,0.0,0.0,0.0,515.2458876651721,5783.010539014615,5225.862470514837
2025-02-01,19:40-19:50,2887.1068,0.0,0.0,0.0,0.0,514.5448305306285,0.0,33.36036386396182,0.0,0.0,0.0,0.0,0.0,508.9506233702662,5225.862470514837,4654.145992147472
2025-02-01,19:50-20:00,2668.5956,0.0,0.0,0.0,0.0,492.2207072449225,0.0,47.45477391158914,0.0,0.0,0.0,0.0,0.0,492.2207072449225,4654.145992147472,4107.234095208669
2025-02-01,20:00-20:10,2508.57,0.0,0.0,0.0,0.0,497.46753152784066,0.0,79.37253152784064,0.0,0.0,0.0,0.0,0.0,504.50114263895193,4107.234095208669,3554.4923935110683
2025-02-01,20:10-20:20,2620.4431,0.0,0.0,0.0,0.0,536.7771647828627,0.0,100.03664811619598,0.0,0.0,0.0,0.0,0.0,537.8364883939738,3554.4923935110683,2958.0733215301098
2025-02-01,20:20-20:30,2716.1871,0.0,0.0,0.0,0.0,485.97755166863664,0.0,33.27970166863662,0.0,0.0,0.0,0.0,0.0,509.37915953861267,2958.0733215301098,2418.0982641205137
2025-02-01,20:30-20:40,2699.81,0.0,0.0,0.0,0.0,537.4580822360646,0.0,87.48974890273126,0.0,0.0,0.0,0.0,0.0,522.4857965217788,2418.0982641205137,1820.922617191553
2025-02-01,20:40-20:50,2730.4002,0.0,0.0,0.0,0.0,558.8303554723975,0.0,103.76365547239749,0.0,0.0,0.0,0.0,0.0,555.5341492819214,1820.922617191553,1200.0
2025-02-01,20:50-21:00,2724.0742,0.0,514.0768910112889,514.0768910112889,0.0,-0.0,0.0,60.06452434462227,628.5104069504018,628.5104069504018,0.0,0.0,0.0,-0.0,1200.0,1200.0
2025-02-01,21:00-21:10,2756.43,0.0,525.9006766905399,525.9006766905399,0.0,0.0,0.0,66.49567669053988,490.7705114876118,490.7705114876118,0.0,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,21:10-21:20,2984.5246,0.0,518.8688015740498,518.8688015740498,0.0,0.0,0.0,21.448034907383146,470.5102292673484,470.5102292673484,0.0,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,21:20-21:30,3019.6988,0.0,520.0159819331259,520.0159819331259,0.0,0.0,0.0,16.732848599792533,487.3069766695323,487.3069766695323,0.0,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,21:30-21:40,2865.34,0.0,515.3549252346178,515.3549252346178,0.0,0.0,0.0,37.79825856795111,482.93910043736037,482.93910043736037,0.0,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,21:40-21:50,2874.8157,0.0,550.3492075158456,550.3492075158456,0.0,0.0,0.0,71.21325751584556,543.2497027388912,543.2497027388912,0.0,0.0,0.0,-0.0,1200.0,1200.0
