date,hour,source,weight,accepted,keep_objective,adjust_objective,keep_cash,expected_gain,relative_gain,initial_energy_kwh
2025-01-14,6,F,0.11,True,60281.50428163533,59441.221399790295,67361.70002547343,840.2828818450362,0.01247419351838323,10800.0
2025-01-14,12,F,0.0,True,40386.02137945202,40167.64840319155,47402.070829198165,218.37297626046347,0.004606823550965049,6580.642394832399
2025-01-14,18,A,0.0,False,12453.424761762233,12453.423359151855,19689.764643659415,0.0014026103781361599,7.123550756041336e-08,10800.0
2025-01-15,6,F,0.13,True,66669.43300745539,62858.266094805156,72228.3979978848,3811.166912650231,0.05276549138971407,10800.0
2025-01-15,12,F,0.0,True,39734.33668202807,38985.621319323225,46625.08383431967,748.7153627048465,0.01605820946864945,6928.647404790761
2025-01-15,18,A,0.0,True,12470.26683536395,12381.647942935773,19693.28053155439,88.61889242817597,0.004499955824332194,10799.999496125738
2025-01-16,6,F,0.14,True,55998.62049895708,55653.87084374361,62307.69855162227,344.7496552134762,0.005533018603276596,10800.0
2025-01-16,12,F,0.0,True,37727.38768425641,37392.522951614184,44367.28108842004,334.8647326422288,0.007547560373935766,6510.990523965732
2025-01-16,18,A,0.0,False,12510.905876815488,12497.29901064103,19515.98052837032,13.606866174457537,0.0006972166299652368,10800.0
2025-01-17,6,F,0.14,True,27935.90258877953,26726.40362317444,33353.71142847185,1209.4989656050893,0.0362627999645227,10042.22908457774
2025-01-17,12,F,0.0,True,17785.769044757693,16981.856806368574,24479.62104448926,803.912238389119,0.0328400605927718,6547.3359247226645
2025-01-17,18,A,0.0,True,4306.624353899874,4256.485818394734,11434.183346458585,50.13853550513977,0.004384968649349913,10741.770994881186
2025-01-18,6,F,0.14,True,26565.835399871212,26454.61304493706,33170.315175571945,111.22235493415064,0.0033530689818726716,10070.417082321459
2025-01-18,12,F,0.0,True,17218.692069902383,16741.656361298505,24498.142418968066,477.03570860387845,0.019472321633436426,6714.53812058019
2025-01-18,18,A,0.0,True,5754.031552074375,5721.902890568468,12943.216451140972,32.128661505907075,0.0024822780046357693,10800.0
2025-01-19,6,F,0.18,True,58224.3301544387,57954.95183301083,65507.211279915995,269.37832142786647,0.004112193393133433,10800.0
2025-01-19,12,F,0.01,True,41670.17875957646,41331.73969434751,48653.72108053643,338.4390652289512,0.006956077720524882,6450.0
2025-01-19,18,A,0.0,False,13149.975598896346,13149.60815688818,20569.901394589393,0.3674420081661083,1.7863090401724455e-05,10800.0
2025-01-20,6,F,0.18,True,55996.56083045434,55909.21639379811,61641.77833850508,87.34443665623257,0.0014169681506685555,10800.0
2025-01-20,12,F,0.01,True,39084.472823661185,38940.95221961929,45306.93135176448,143.5206040418925,0.003167740558891396,6469.024313263522
2025-01-20,18,A,0.0,True,12644.36430025327,12576.597643778457,19747.115368968858,67.76665647481241,0.003431724340928434,10800.0
2025-01-21,6,F,0.21,True,55508.5704650023,54683.29707464645,62000.653659419404,825.2733903558546,0.013310720801255223,10800.0
2025-01-21,12,F,0.01,True,36920.89395303918,36558.28122340563,44008.88172347306,362.61272963354713,0.008239535190010066,6450.0
2025-01-21,18,A,0.0,True,12453.519887779536,12433.291081034264,19641.903047672524,20.228806745271868,0.001029880185039855,10800.0
2025-01-22,6,F,0.22,True,56001.3260228045,55863.87950004019,62101.228168643975,137.4465227643086,0.002213265772957898,10800.0
2025-01-22,12,F,0.01,True,38409.27591999468,38180.43853771836,44952.16945796911,228.8373822763242,0.00509068605666052,6677.75219066259
2025-01-22,18,A,0.0,False,12313.011657286555,12307.258731433309,19357.763099874675,5.752925853246779,0.00029718959900299765,10799.990567305003
2025-01-23,6,F,0.23,True,56586.109535396,55129.152037187116,60964.478598638685,1456.9574982088816,0.023898465659007783,10800.0
2025-01-23,12,F,0.01,True,42032.42978478306,40324.198200600804,47757.13470316779,1708.2315841822565,0.03576913888992062,6450.0
2025-01-23,18,A,0.0,True,12648.26667895234,12171.048128736795,19735.80400357554,477.2185502155444,0.024180345028207952,10800.0
2025-01-24,6,F,0.22,True,15138.705844192153,15009.02169949857,21668.69733208543,129.68414469358322,0.005984861143524137,10153.966359102524
2025-01-24,12,F,0.01,True,15695.378059576478,15498.040533970936,21645.533068028624,197.3375256055424,0.009116778274082717,6470.195299139614
2025-01-24,18,A,0.0,True,3187.5875555878474,3123.6967025777058,10468.572024593403,63.890853010141655,0.006103110611461181,10254.263467733193
2025-01-25,6,F,0.23,True,16245.908547947458,15736.966107830383,22142.914927022786,508.9424401170745,0.02298443731525026,10154.77797091273
2025-01-25,12,F,0.01,True,13895.960941206562,13737.127290289805,19999.112931382293,158.8336509167566,0.007942034802329525,6343.489302759504
2025-01-25,18,F,0.0,True,4112.223986600197,4083.1164589644177,11115.49754311394,29.10752763577966,0.0026186437019917116,10290.132891523574
2025-01-26,6,F,0.23,True,57630.71304785147,57186.36595046892,64963.1110696299,444.34709738254605,0.006839991035932348,10800.0
2025-01-26,12,F,0.01,True,39549.936640033964,39230.505924619705,46634.528100813324,319.4307154142589,0.006849661150719093,6450.0
2025-01-26,18,F,0.0,False,12716.590660179567,12716.590660179567,20163.157082805938,0.0,0.0,10800.0
2025-01-27,6,F,0.23,True,53551.8659690663,52530.78181178274,60141.52112487947,1021.0841572835561,0.016978023471726788,10800.0
2025-01-27,12,F,0.01,True,35684.244881348735,35494.0216730601,42506.087367258646,190.22320828863303,0.004475199202530156,7323.8383562843155
2025-01-27,18,F,0.0,True,11920.951117424085,11675.97456155945,19284.52563597834,244.97655586463588,0.012703271031338892,10800.0
2025-01-28,6,F,0.23,True,50375.716492957676,50199.082599425674,57096.238886510306,176.63389353200182,0.0030936169698164437,10800.0
2025-01-28,12,F,0.01,True,35229.63392565431,35119.13978624755,42061.9610456419,110.49413940675731,0.002626937419462181,6665.7793807491225
2025-01-28,18,F,0.0,True,10985.910195108363,10965.432253289595,18303.173708242146,20.47794181876816,0.001118819181044361,10800.0
2025-01-29,6,F,0.24,True,53922.88069380646,53642.861284147875,60218.40333054284,280.01940965858375,0.004650063671093013,10800.0
2025-01-29,12,F,0.01,True,35483.792222489385,34366.04254356383,42468.241188492575,1117.7496789255529,0.02631966023656342,6420.420188341108
2025-01-29,18,F,0.0,True,11377.760950955691,11340.25231252724,18561.753841840113,37.50863842845138,0.00202074861826381,10774.664984043033
2025-01-30,6,F,0.46,True,51942.62634993015,50993.9947616926,56944.78484460566,948.6315882375493,0.01665879660141367,10800.0
2025-01-30,12,F,0.16,True,31560.86891561602,30948.877222479794,38499.13398463146,611.9916931362277,0.01589624570205994,6651.414434202283
2025-01-30,18,F,0.0,True,11272.193170605946,11247.676818190685,18235.928394397037,24.51635241526128,0.0013443983703508014,10794.839174336685
2025-01-31,6,F,0.44,True,19922.897417006563,19534.852892423492,25219.85318618978,388.0445245830706,0.015386470401642193,10097.68708607581
2025-01-31,12,F,0.14,True,13261.614934863816,13177.936149861156,19708.988749278094,83.67878500265942,0.004245716818206841,6550.00730973124
2025-01-31,18,F,0.0,True,3644.7324806690904,3603.9571597317226,10806.84114654723,40.775320937367724,0.0037731026471500765,10249.127826164076
2025-02-01,6,F,0.44,True,15393.824156104774,15063.781436066902,21969.05568180137,330.04272003787264,0.015023072671770412,10094.845806045576
2025-02-01,12,F,0.14,True,14539.936169014765,14252.869565211167,20859.63629459322,287.0666038035979,0.013761822102238908,6178.6122294215365
2025-02-01,18,F,0.0,True,3570.8634270836346,3482.7613773796675,10875.870809410713,88.10204970396717,0.008100689245750685,10239.722604237466
2025-02-02,6,F,0.46,True,50866.77137424572,50764.92829874172,56108.08316904419,101.84307550400263,0.0018151230580657446,10800.0
2025-02-02,12,F,0.14,True,33782.02759795567,33706.13788866614,40287.39882220148,75.88970928952767,0.0018837083432576083,6450.0
2025-02-02,18,F,0.0,True,11346.751930949164,11296.37428891882,18427.666383634598,50.37764203034385,0.002733804757561905,10800.0
2025-02-03,6,F,0.45,True,49204.99807617212,48800.99484224167,55878.33054684121,404.00323393045255,0.007230051971430825,10800.0
2025-02-03,12,F,0.14,True,33845.362888603806,33416.831125802164,40860.61383566371,428.5317628016419,0.010487648681078144,6450.0
2025-02-03,18,F,0.0,False,10808.29182925524,10801.876038954293,18134.89954545177,6.415790300947265,0.00035378140832086074,10790.139456061761
2025-02-04,6,F,0.43,True,46365.3078872093,46148.43358306868,53400.50036419973,216.87430414061964,0.004061278502289363,10800.0
2025-02-04,12,F,0.14,True,31767.560382941374,30834.661499365102,39110.69632639545,932.898883576272,0.02385278123894376,6535.777843325463
2025-02-04,18,F,0.0,True,10664.521958015373,10482.582866995135,17832.884327463926,181.93909102023827,0.010202448896056537,10800.0
2025-02-05,6,F,0.43,True,47046.48658064856,46730.38013735025,52504.04600362945,316.1064432983112,0.006020611121597365,10800.0
2025-02-05,12,F,0.13,True,30018.712588751812,29888.96764065566,37001.72370635267,129.74494809615135,0.003506456864707521,6490.379487365981
2025-02-05,18,F,0.0,True,10112.277409415574,10046.57051119469,17406.17041637104,65.70689822088389,0.0037749198502092414,10785.489032114217
2025-02-06,6,F,0.42,True,47263.23026648534,46959.325929531115,52531.01178981689,303.9043369542269,0.005785236693520885,10800.0
2025-02-06,12,F,0.13,True,31072.82662028668,30727.20362245359,37863.18518454887,345.62299783308845,0.00912820715289768,6450.0
2025-02-06,18,F,0.0,True,10276.98564770999,10202.588401428728,17404.763024525455,74.39724628126169,0.0042745337110552326,10797.43419425948
2025-02-07,6,F,0.44,True,9188.116736800925,8568.395602228833,16546.28710955259,619.7211345720916,0.03745378830120208,10194.62462428373
2025-02-07,12,F,0.13,True,10307.346337903198,10010.225080457962,16975.64074553902,297.12125744523655,0.01750280074248839,5664.95477614898
2025-02-07,18,F,0.0,True,2538.25000932034,2490.594970495793,9861.710050579659,47.655038824546864,0.0048323301516805155,10129.874601556732
2025-02-08,6,F,0.44,True,15391.558096211565,15249.028982494898,21561.6262683838,142.52911371666778,0.006610313709298486,10121.2597267241
2025-02-08,12,F,0.11,True,10024.045793364008,9719.301027181116,17347.801500080906,304.7447661828919,0.017566765804962123,6253.604433441758
2025-02-08,18,F,0.0,True,2460.120705091522,2382.8066061349346,9889.398644651132,77.31409895658726,0.007817876671237645,10272.64254714227
2025-02-09,6,F,0.42,True,50301.49480165182,49507.03139477304,54198.83865440963,794.4634068787782,0.014658310521089745,10743.389240550861
2025-02-09,12,F,0.08,True,27752.860708780456,27038.51001310321,35143.62146033707,714.3506956772471,0.02032661023518763,6806.248629354007
2025-02-09,18,F,0.0,True,10660.112230748835,10578.83119217749,17633.49204115105,81.28103857134556,0.004609469206760695,10800.0
2025-02-10,6,F,0.39,True,45349.76009213107,45117.96692126494,50776.55471481358,231.79317086613446,0.004564964522859031,10347.254813547128
2025-02-10,12,F,0.08,True,30582.648746654242,30456.869816702787,36826.89132430334,125.77892995145521,0.0034154099199909752,6450.0
2025-02-10,18,F,0.0,True,10219.915980398939,10140.873079999665,17351.97428774278,79.042900399274,0.004555268414333055,10800.0
2025-02-11,6,F,0.4,True,43526.19562637006,43059.24912796878,50705.23502516704,466.94649840128113,0.00920903922779407,10800.0
2025-02-11,12,F,0.11,True,31038.795481740934,30472.921659879372,38410.688463616796,565.8738218615617,0.014732196805000417,6450.0
2025-02-11,18,F,0.0,True,10439.20522514184,10412.41682660319,17748.217661317456,26.788398538650654,0.001509357111223423,10790.260888888888
2025-02-12,6,F,0.41,True,37908.07553744849,37251.07724479212,45042.60097857981,656.998292656368,0.014586153516507765,10159.654438703406
2025-02-12,12,F,0.11,True,29102.70474940729,28378.434277954108,35670.63065370041,724.2704714531828,0.020304392105779834,7026.638906972437
2025-02-12,18,F,0.0,True,9626.80492795026,9598.758216023336,16957.870062173795,28.046711926923308,0.001653905344485701,10800.0
2025-02-13,6,F,0.4,True,38759.94104402587,38170.78275859284,45193.7747094744,589.1582854330336,0.013036270796595417,9874.074074074075
2025-02-13,12,F,0.12,True,31186.937289698748,30384.39710262091,36992.453057553874,802.5401870778369,0.02169470042522519,7050.0
2025-02-13,18,F,0.0,True,10325.11444207493,10225.997533946816,17478.650894109705,99.11690812811321,0.005670741336307343,10800.0
2025-02-14,6,F,0.37,True,11120.270497981384,10638.755989358115,17157.892500202757,481.51450862326965,0.028063732688474386,9521.681918239725
2025-02-14,12,F,0.06,True,9483.99287373929,9342.16800167984,16040.112474895775,141.82487205944926,0.008841887628993749,5690.00383878898
2025-02-14,18,F,0.0,True,4289.611976779232,4233.767254567862,11164.318595406534,55.84472221136912,0.005002071710345669,10203.803801093398
2025-02-15,6,F,0.36,True,11373.334937999532,10955.873226077018,18010.150338731768,417.46171192251495,0.023179246373348797,9486.017671168074
2025-02-15,12,F,0.06,True,8853.378078618667,8254.78521661764,16200.688738862364,598.5928620010272,0.036948605806191255,5104.932899528572
2025-02-15,18,F,0.0,True,2840.3944966518866,2733.750799079133,10187.284980930186,106.64369757275381,0.010468313959252401,10289.756699587932
2025-02-16,6,F,0.35,True,42047.17547220423,41754.73523368835,47162.312352566696,292.4402385158828,0.006200718835194421,9874.074074074075
2025-02-16,12,F,0.05,True,25622.05086965925,25023.471467282223,33006.31011847557,598.5794023770286,0.01813530201432509,6553.989045756796
2025-02-16,18,F,0.0,True,9254.763449559292,9224.698666232232,16663.77241759193,30.06478332705956,0.0018042003079278852,10800.0
2025-02-17,6,F,0.35,True,37524.99207081584,36964.09969491545,44274.00074394911,560.8923759003883,0.012668662566642907,9874.074074074075
2025-02-17,12,F,0.07,True,26428.268858176227,26168.261011841314,33476.58771949521,260.00784633491276,0.007766856303084207,7025.16806672484
2025-02-17,18,F,0.0,True,9557.316611751912,9488.84149915692,16978.832645572984,68.47511259499151,0.00403296940516376,10800.0
2025-02-18,6,F,0.33,True,38916.15431509724,38612.36559630693,44460.73657673079,303.78871879031067,0.006832741474402454,9874.074074074075
2025-02-18,12,F,0.11,True,28632.664485445013,28100.143746933223,34899.29961087892,532.5207385117901,0.015258780103019346,6450.0
2025-02-18,18,F,0.0,True,10473.253029153248,10405.841010715834,17562.163669250564,67.41201843741328,0.0038384802526037487,10800.0
2025-02-19,6,F,0.35,True,35868.513693124616,35402.94486710269,42729.87676506129,465.5688260219249,0.010895627632668579,9874.074074074075
2025-02-19,12,F,0.13,True,29341.063366926275,29035.329788186937,35445.57115522042,305.73357873933855,0.008625438066733201,7036.046991345791
2025-02-19,18,F,0.0,True,10082.755209292458,10062.351372767465,17341.08635653962,20.403836524992585,0.0011766181256169079,10798.697357099581
2025-02-20,6,F,0.36,True,36633.22285924882,35880.4627774445,43332.57185848879,752.7600818043138,0.017371691767167734,9874.074074074075
2025-02-20,12,F,0.14,True,26117.28491761614,25684.07479139076,33195.235156195304,433.2101262253782,0.01305037075914575,7032.483654163674
2025-02-20,18,F,0.0,True,10355.581402119484,10307.91905924786,17524.26308264262,47.66234287162297,0.0027197915625240426,10790.386648749814
2025-02-21,6,F,0.37,True,9135.44398483182,8346.772173131805,15821.118481158112,788.6718117000146,0.049849308229330924,7062.285688167712
2025-02-21,12,F,0.14,True,6295.653401706553,6149.315705899177,13694.483421609046,146.3376958073759,0.010685886521025253,5663.112978761849
2025-02-21,18,F,0.0,True,3511.6078527647414,3455.4358317196065,10520.694479723627,56.1720210451349,0.005339193258904569,10283.755313974982
2025-02-22,6,F,0.38,True,12025.921352176474,11296.215235852915,17804.085537059975,729.7061163235594,0.040985318499208764,6616.5236142597305
2025-02-22,12,F,0.14,True,7254.836811583173,7027.565151847037,14468.966867702075,227.27165973613592,0.015707525064796186,6071.92357944666
2025-02-22,18,F,0.0,True,3384.8727792428726,3341.498539814762,10467.551282854827,43.37423942811074,0.0041436854003433395,10226.86132019717
2025-02-23,6,F,0.37,True,39283.30628099238,38742.0034567755,44983.84982970026,541.3028242168803,0.012033270301811496,9874.074074074075
2025-02-23,12,F,0.16,True,27009.172837235976,26466.5658173994,33804.873512620296,542.6070198365742,0.01605114776228948,6998.279959878779
2025-02-23,18,F,0.0,True,12240.869519519672,12131.402619406952,18900.076812319563,109.4669001127204,0.0057918759378462956,10788.043989878744
2025-02-24,6,F,0.39,True,34223.138180391026,32783.29130247272,41480.02354560853,1439.8468779183095,0.034711814383016314,9874.074074074075
2025-02-24,12,F,0.17,True,26217.085489807636,25931.766747833237,33179.11005772173,285.318741974399,0.008599348851672926,6460.653323361018
2025-02-24,18,F,0.0,True,10759.688537638533,10684.564067097252,17820.07126881833,75.12447054128097,0.004215722227370338,10779.877585146589
2025-02-25,6,F,0.4,True,38538.41927197926,37871.42290714046,44316.80662018028,666.9963648388002,0.015050641409145984,9874.074074074075
2025-02-25,12,F,0.17,True,26652.151120536968,26305.031228456603,33468.63667690835,347.1198920803654,0.010371497812453783,7088.99433873662
2025-02-25,18,F,0.0,True,9621.586516633566,9573.302713370604,17019.59893752567,48.283803262962465,0.0028369530586589736,10800.0
2025-02-26,6,F,0.4,True,36376.817006632715,35907.94049373322,42278.061778537776,468.8765128994928,0.011090302941406727,9874.074074074075
2025-02-26,12,F,0.19,True,27705.620933335238,27223.255569636473,34259.01670574166,482.3653636987656,0.01407995354454885,6872.153623465763
2025-02-26,18,F,0.0,True,11065.862413638135,11029.20770249277,18154.88530805889,36.65471114536558,0.0020189998737747293,10689.142293153156
2025-02-27,6,F,0.4,True,32031.726381009896,31460.78763114965,39273.6374619446,570.9387498602446,0.014537455320085216,9874.074074074075
2025-02-27,12,F,0.11,True,27150.8785921784,27007.180408394073,33449.527109331524,143.69818378432683,0.0042959705622935065,6554.415759011726
2025-02-27,18,F,0.0,True,9908.44655072363,9876.334258205954,17179.398389341502,32.11229251767509,0.001869232658205208,10800.0
2025-02-28,6,F,0.38,True,11291.105149650919,10119.009033467506,17121.25509774012,1172.096116183413,0.06845853937064002,6445.147532678882
2025-02-28,12,F,0.13,True,7275.1519743975205,7198.59731461127,14325.66518205886,76.55465978625034,0.005343881684609359,5976.640419017314
2025-02-28,18,F,0.0,True,3563.371707728049,3517.0361802195584,10611.607537766005,46.335527508490486,0.004366494646884125,10160.474792588877
2025-03-01,6,F,0.4,True,9517.402866872608,9054.897969070307,15966.68805162685,462.50489780230055,0.028966865032174022,6391.853528154565
2025-03-01,12,F,0.12,True,9408.316048770319,9228.357117360863,15844.767268883948,179.95893140945554,0.011357625413839938,5034.100293901859
2025-03-01,18,F,0.0,True,2475.4018206457276,2378.568592906804,9869.350419086628,96.8332277389236,0.009811509737424558,10260.530749339874
2025-03-02,6,F,0.37,True,37679.581877408484,36534.997782979925,44647.111127362936,1144.5840944285592,0.02563624085696054,9874.074074074075
2025-03-02,12,F,0.12,True,29210.609925062345,28783.124450246905,35863.186299035675,427.4854748154394,0.011919896666485935,7353.117782206999
2025-03-02,18,F,0.0,True,11230.061223347346,11121.135973952574,18253.98189860853,108.92524939477153,0.005967204854250168,10640.33154481591
2025-03-03,6,F,0.32,True,38913.49926206936,38033.576659109836,45126.50288483917,879.9226029595229,0.019499020458222664,9874.074074074075
2025-03-03,12,F,0.05,True,30117.090562050937,29627.443467433703,36358.45493260177,489.64709461723396,0.013467214036594798,6562.035556448625
2025-03-03,18,F,0.0,True,10075.58223586486,10009.6893647532,17415.91222398783,65.8928711116605,0.0037834866336144517,10738.567800919443
2025-03-04,6,F,0.3,True,35720.75858017456,35131.831232185745,42536.91123042532,588.9273479888143,0.013845089616370005,9874.074074074075
2025-03-04,12,F,0.05,True,25334.02592475064,25061.50490179788,32742.21410105864,272.52102295275836,0.008323231352394921,6349.872563510821
2025-03-04,18,F,0.0,True,10180.873323446542,10079.411810176955,17492.88366123613,101.46151326958716,0.0058001593810644144,10800.0
2025-03-05,6,F,0.32,True,35292.43710851465,34988.158375747094,41887.63627301052,304.2787327675542,0.00726416575011205,9874.074074074075
2025-03-05,12,F,0.09,True,24912.546991298324,24414.17889008308,32302.568134743382,498.3681012152447,0.015428126306750806,7066.02750711597
2025-03-05,18,F,0.0,True,10472.082552558977,10421.17910557599,17712.52222478322,50.90344698298759,0.0028738677833111703,10789.117775746096
2025-03-06,6,F,0.32,True,32695.5517062675,31813.26427037821,40111.99913031637,882.2874358892877,0.021995598699105,9874.074074074075
2025-03-06,12,F,0.11,True,26895.537266640255,26241.531348818295,33849.97262516943,654.0059178219599,0.019320722207487647,6630.330464842022
2025-03-06,18,F,0.0,True,10324.332400179346,10260.516578100922,17596.64590396142,63.81582207842439,0.003626590114202272,10800.0
2025-03-07,6,F,0.3,True,6425.405961303886,6234.275110896837,13819.616186920244,191.13085040704937,0.013830402221151963,5784.31640779385
2025-03-07,12,F,0.1,True,6408.416523007696,6243.032969747559,13780.81074930315,165.38355326013698,0.012001003153497329,4872.567081879626
2025-03-07,18,F,0.0,True,3392.584117705048,3356.218468508103,10510.829193507192,36.365649196945014,0.0034598268630803178,10203.250116937335
2025-03-08,6,F,0.29,True,7285.54313833071,7190.538014818956,14326.993475920412,95.00512351175348,0.006631197513381296,5146.835358732269
2025-03-08,12,F,0.12,True,6170.956360251677,6044.807913213615,13567.02582969978,126.14844703806193,0.009298165170579131,5089.763259357985
2025-03-08,18,F,0.0,True,2545.5325870242523,2506.9739207678977,9936.044653632454,38.55866625635463,0.003880685685350479,10260.417775791244
2025-03-09,6,F,0.31,True,30289.81817715081,29170.018566329643,37665.42642593509,1119.7996108211664,0.02973017212544053,9874.074074074075
2025-03-09,12,F,0.11,True,25356.12344197512,23881.271716743606,32580.006891251618,1474.8517252315141,0.04526861305322625,6505.145755228843
2025-03-09,18,F,0.0,True,9847.93293649702,9799.699084283331,17247.539276893407,48.233852213688806,0.0027965642773347893,10800.0
2025-03-10,6,F,0.31,True,31914.228620458423,30572.535630175207,38993.290635481026,1341.6929902832162,0.03440830379835587,9875.692516170113
2025-03-10,12,F,0.09,True,25419.156055669828,25019.4355364866,32635.57255773083,399.72051918322904,0.012248000811879179,6477.828572029137
2025-03-10,18,F,0.0,True,9886.817189551475,9863.127980801928,17263.49075302954,23.689208749547106,0.0013722142924883214,10798.110248334564
2025-03-11,6,F,0.26,True,32398.89533211288,30907.896096123437,39388.2725088344,1490.9992359894422,0.037853887490369775,9886.28899874554
2025-03-11,12,F,0.09,True,25108.54248762513,23879.17747316511,32501.962285783913,1229.3650144600215,0.03782433207110499,7070.839087079496
2025-03-11,18,F,0.0,True,9812.474977335773,9748.992861688883,17185.192169726408,63.482115646889724,0.003694000917762235,10799.608783260943
2025-03-12,6,F,0.25,True,29613.666360236057,28501.21570462524,36998.26672687725,1112.4506556108172,0.030067642460739428,9875.96363179538
2025-03-12,12,F,0.09,True,25412.157108742307,23982.19101101617,32669.540519586226,1429.9660977261374,0.043770621655019486,6660.334144212645
2025-03-12,18,F,0.0,True,9832.582415229297,9795.005771405764,17240.877477971648,37.57664382353323,0.002179508779152582,10799.411449902118
