date,interval,actual_load_kw,actual_pv_kw,baseline,purchase,charge,discharge,emergency,surplus,base_fee,grid_fee,adjustment_fee,emergency_fee,baseline_charge,baseline_discharge,initial_energy,final_energy
2025-02-01,06:10-06:20,3211.1231,0.0,0.0,0.0,0.0,621.1199057072772,0.0,85.93272237394388,0.0,0.0,0.0,0.0,0.0,621.1199057072772,10094.845806045576,9404.712577481934
2025-02-01,06:20-06:30,3203.9961,3.8641,0.0,0.0,0.0,638.61743082446,0.0,105.26209749112672,0.0,0.0,0.0,0.0,0.0,638.61743082446,9404.712577481934,8695.137654343645
2025-02-01,06:30-06:40,3027.12,0.0,0.0,0.0,0.0,658.0206057111649,0.0,153.5006057111649,0.0,0.0,0.0,0.0,0.0,658.0206057111649,8695.137654343645,7964.003647997906
2025-02-01,06:40-06:50,3117.3221,0.0,0.0,0.0,0.0,636.4092600506098,0.0,116.85557671727645,0.0,0.0,0.0,0.0,0.0,636.4092600506098,7964.003647997906,7256.882247941673
2025-02-01,06:50-07:00,3398.49,89.6095,0.0,0.0,0.0,662.0088513960033,0.0,110.52876806267,0.0,0.0,0.0,0.0,0.0,662.0088513960033,7256.882247941673,6521.31685750167
2025-02-01,07:00-07:10,3652.75,340.5,0.0,0.0,0.0,632.1438039646574,0.0,80.1021372979908,0.0,0.0,0.0,0.0,0.0,632.1438039646574,6521.31685750167,5818.934853096494
2025-02-01,07:10-07:20,3703.2843,615.936,0.0,0.0,0.0,612.5538548786948,0.0,97.99580487869491,0.0,0.0,0.0,0.0,0.0,612.5538548786948,5818.934853096494,5138.319458786834
2025-02-01,07:20-07:30,3572.3788,884.9275,0.0,0.0,0.0,552.6275054280911,0.0,104.71895542809114,0.0,0.0,0.0,0.0,0.0,552.6275054280911,5138.319458786834,4524.288897200066
2025-02-01,07:30-07:40,3477.22,1140.675,489.95003601605333,489.95003601605333,0.0,16.451663155551703,0.0,116.97753250493838,374.5178075306712,374.5178075306712,0.0,0.0,0.0,16.451663155551703,4524.288897200066,4506.009271471675
2025-02-01,07:40-07:50,3654.0022,1388.0797,465.45596058809906,465.45596058809906,0.0,0.0,0.0,87.80221058809909,321.11806720972953,321.11806720972953,0.0,0.0,0.0,0.0,4506.009271471675,4506.009271471675
2025-02-01,07:50-08:00,3841.4201,1674.452,0.0,0.0,0.0,464.2416754095736,0.0,103.08032540957362,0.0,0.0,0.0,0.0,0.0,464.2416754095736,4506.009271471675,3990.1851876832598
2025-02-01,08:00-08:10,3803.65,2004.1125,0.0,0.0,0.0,465.87161117944726,0.0,165.94869451278055,0.0,0.0,0.0,0.0,0.0,465.87161117944726,3990.1851876832598,3472.5500641505405
2025-02-01,08:10-08:20,3545.4639,2332.1065,0.0,0.0,0.0,399.0274552580078,0.0,196.80122192467445,0.0,0.0,0.0,0.0,0.0,399.0274552580078,3472.5500641505405,3029.186224974976
2025-02-01,08:20-08:30,3411.349,2632.5934,0.0,0.0,0.0,349.68937077619637,0.0,219.89677077619638,0.0,0.0,0.0,0.0,0.0,349.68937077619637,3029.186224974976,2640.6424796680913
2025-02-01,08:30-08:40,3445.37,2927.6625,0.0,0.0,0.0,334.4707865454266,0.0,248.18620321209323,0.0,0.0,0.0,0.0,0.0,334.4707865454266,2640.6424796680913,2269.008272395395
2025-02-01,08:40-08:50,3467.1139,3251.299,0.0,0.0,0.0,290.36656399734954,0.0,254.39741399734953,0.0,0.0,0.0,0.0,0.0,290.36656399734954,2269.008272395395,1946.3787568427847
2025-02-01,08:50-09:00,3894.4802,3519.7566,0.0,0.0,0.0,223.84241337495507,0.0,161.38848004162185,0.0,0.0,0.0,0.0,0.0,223.84241337495507,1946.3787568427847,1697.6649642039456
2025-02-01,09:00-09:10,4422.76,3731.7,0.0,0.0,0.0,172.69915603744676,0.0,57.52248937078002,0.0,0.0,0.0,0.0,0.0,172.69915603744676,1697.6649642039456,1505.777013051227
2025-02-01,09:10-09:20,4267.5205,3992.5758,0.0,0.0,0.0,160.13254598717515,0.0,114.3084293205086,0.0,0.0,0.0,0.0,0.0,160.13254598717515,1505.777013051227,1327.8519619543656
2025-02-01,09:20-09:30,4190.1702,4378.3332,0.0,0.0,0.0,109.3514751389738,0.0,140.7119751389739,0.0,0.0,0.0,0.0,0.0,109.3514751389738,1327.8519619543656,1206.3503229110613
2025-02-01,09:30-09:40,4418.32,4788.525,0.0,0.0,0.0,5.715290619955226,0.0,67.41612395328855,0.0,0.0,0.0,0.0,0.0,5.715290619955226,1206.3503229110613,1200.0
2025-02-01,09:40-09:50,4399.2754,5029.9241,0.0,0.0,0.0,0.0,0.0,105.10811666666666,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,09:50-10:00,4182.7342,5203.9177,0.0,0.0,0.0,-0.0,0.0,170.19725000000005,0.0,0.0,0.0,0.0,0.0,-0.0,1200.0,1200.0
2025-02-01,10:00-10:10,4071.53,5364.1125,0.0,0.0,55.145909260234475,0.0,0.0,160.28450740643223,0.0,0.0,0.0,0.0,55.145909260234475,0.0,1200.0,1249.631318334211
2025-02-01,10:10-10:20,4268.5932,5471.099,0.0,0.0,100.72521803663176,0.0,0.0,99.69241529670148,0.0,0.0,0.0,0.0,100.72521803663176,0.0,1249.631318334211,1340.2840145671796
2025-02-01,10:20-10:30,4240.2423,5601.7634,0.0,0.0,156.1207653693358,0.0,0.0,70.79941796399748,0.0,0.0,0.0,0.0,156.1207653693358,0.0,1340.2840145671796,1480.7927033995818
2025-02-01,10:30-10:40,4001.96,5755.3125,0.0,0.0,204.41862000161188,0.0,0.0,87.80679666505478,0.0,0.0,0.0,0.0,204.41862000161188,0.0,1480.7927033995818,1664.7694614010325
2025-02-01,10:40-10:50,4072.3226,5878.849,0.0,0.0,191.57287608153922,0.0,0.0,109.51485725179418,0.0,0.0,0.0,0.0,191.57287608153922,0.0,1664.7694614010325,1837.1850498744177
2025-02-01,10:50-11:00,4068.783,6128.0874,0.0,0.0,178.55595752326133,0.0,0.0,164.66144247673878,0.0,0.0,0.0,0.0,178.55595752326133,0.0,1837.1850498744177,1997.8854116453529
2025-02-01,11:00-11:10,3917.55,6361.65,527.2040618971577,527.2040618971577,833.3333333333334,0.0,0.0,101.22072856382408,264.9200411033217,264.9200411033217,0.0,0.0,833.3333333333334,0.0,1997.8854116453529,2747.885411645353
2025-02-01,11:10-11:20,3946.1661,6277.0669,588.7745957605025,588.7745957605025,833.3333333333334,0.0,0.0,143.92472909383582,274.48671654354627,274.48671654354627,0.0,0.0,833.3333333333334,0.0,2747.885411645353,3497.885411645353
2025-02-01,11:20-11:30,3936.6103,6308.0507,593.8100835659676,593.8100835659676,833.3333333333334,0.0,0.0,155.71681689930085,297.32070884148,297.32070884148,0.0,0.0,833.3333333333334,0.0,3497.885411645353,4247.885411645353
2025-02-01,11:30-11:40,3927.21,6594.375,533.4979916497988,533.4979916497988,833.3333333333334,0.0,0.0,144.69215831646545,257.5194805693579,257.5194805693579,0.0,0.0,833.3333333333334,0.0,4247.885411645353,4997.885411645353
2025-02-01,11:40-11:50,4153.2513,6817.8939,551.8876001615572,551.8876001615572,833.3333333333334,0.0,0.0,162.6613668282239,264.07821667730514,264.07821667730514,0.0,0.0,833.3333333333334,0.0,4997.885411645353,5747.885411645353
2025-02-01,11:50-12:00,4080.8969,6770.5009,540.8739393208162,540.8739393208162,833.3333333333334,0.0,0.0,155.80793932081622,252.15543051136453,252.15543051136453,0.0,0.0,833.3333333333334,0.0,5747.885411645353,6497.885411645353
2025-02-01,12:00-12:10,3840.2,6603.9375,504.2440833150089,504.2440833150089,833.3333333333334,0.0,0.0,131.5336666483421,223.48097772521191,223.48097772521191,0.0,0.0,833.3333333333334,0.0,6497.885411645353,7247.885411645353
2025-02-01,12:10-12:20,4061.0483,6632.8992,584.4781665776358,584.4781665776358,833.3333333333334,0.0,0.0,179.786649910969,257.8133192773951,257.8133192773951,0.0,0.0,833.3333333333334,0.0,7247.885411645353,7997.885411645353
2025-02-01,12:20-12:30,3978.5628,6536.8864,635.5192547668305,635.5192547668305,833.3333333333334,0.0,0.0,228.57318810016386,289.2248128443846,289.2248128443846,0.0,0.0,833.3333333333334,0.0,7997.885411645353,8747.885411645353
2025-02-01,12:30-12:40,3564.13,6314.475,601.5120927322628,601.5120927322628,833.3333333333334,0.0,0.0,226.5695927322629,268.4548469864089,268.4548469864089,0.0,0.0,833.3333333333334,0.0,8747.885411645353,9497.885411645353
2025-02-01,12:40-12:50,3606.685,6312.5866,569.5914378625592,569.5914378625592,833.3333333333334,0.0,0.0,187.24170452922579,234.2729583928706,234.2729583928706,0.0,0.0,833.3333333333334,0.0,9497.885411645353,10247.885411645353
2025-02-01,12:50-13:00,3800.0122,6353.9385,4.792720619796853,4.792720619796853,274.3357115607574,0.0,0.0,156.11139239237286,2.723223856168572,2.723223856168572,0.0,0.0,274.3357115607574,0.0,10247.885411645353,10494.787552050035
2025-02-01,13:00-13:10,3832.09,6313.35,0.0,0.0,20.966101906546214,0.0,0.0,392.5772314267872,0.0,0.0,0.0,0.0,20.966101906546214,0.0,10494.787552050035,10513.657043765927
2025-02-01,13:10-13:20,3716.2454,6246.1375,0.0,0.0,57.296676636677944,0.0,0.0,364.3520066966553,0.0,0.0,0.0,0.0,57.296676636677944,0.0,10513.657043765927,10565.224052738937
2025-02-01,13:20-13:30,3639.0264,6175.373,0.0,0.0,69.90568805155442,0.0,0.0,352.8187452817789,0.0,0.0,0.0,0.0,69.90568805155442,0.0,10565.224052738937,10628.139171985336
2025-02-01,13:30-13:40,3642.08,6103.6875,0.0,0.0,45.660385058678685,0.0,0.0,364.607531607988,0.0,0.0,0.0,0.0,45.660385058678685,0.0,10628.139171985336,10669.233518538147
2025-02-01,13:40-13:50,3637.91,5992.7643,0.0,0.0,49.20512264677507,0.0,0.0,343.27059401989163,0.0,0.0,0.0,0.0,49.20512264677507,0.0,10669.233518538147,10713.518128920245
2025-02-01,13:50-14:00,3749.5633,5691.8061,0.0,0.0,53.52108421967648,0.0,0.0,270.18604911365685,0.0,0.0,0.0,0.0,53.52108421967648,0.0,10713.518128920245,10761.687104717954
2025-02-01,14:00-14:10,3849.87,5251.125,0.0,0.0,36.327984414077946,0.0,0.0,197.21451558592207,0.0,0.0,0.0,0.0,36.327984414077946,0.0,10761.687104717954,10794.382290690624
2025-02-01,14:10-14:20,3676.3403,4893.7405,0.0,0.0,6.241899232639753,0.0,0.0,196.6581341006936,0.0,0.0,0.0,0.0,6.241899232639753,0.0,10794.382290690624,10800.0
2025-02-01,14:20-14:30,3619.6065,4617.2194,0.0,0.0,0.0,-0.0,0.0,166.26881666666668,0.0,0.0,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,14:30-14:40,3664.87,4364.4,0.0,0.0,0.0,-0.0,0.0,116.58833333333337,0.0,0.0,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,14:40-14:50,3429.7385,4104.4044,0.0,0.0,0.0,118.01035433788377,0.0,230.4546710045505,0.0,0.0,0.0,0.0,0.0,118.01035433788377,10800.0,10668.877384069017
2025-02-01,14:50-15:00,3327.5652,3890.1686,0.0,0.0,0.0,54.874428206052585,0.0,148.64166153938595,0.0,0.0,0.0,0.0,0.0,54.874428206052585,10668.877384069017,10607.905797173404
2025-02-01,15:00-15:10,3473.54,3688.35,82.89813909976965,82.89813909976965,0.0,0.0,0.0,118.69980576643638,55.4920143133858,55.4920143133858,0.0,0.0,0.0,0.0,10607.905797173404,10607.905797173404
2025-02-01,15:10-15:20,3562.932,3392.3571,329.68215587663656,329.68215587663656,213.43800314066254,0.0,0.0,87.81500273597408,217.59022287858014,217.59022287858014,0.0,0.0,213.43800314066254,0.0,10607.905797173404,10800.0
2025-02-01,15:20-15:30,3620.2202,3032.6158,148.1073339906095,148.1073339906095,0.0,0.0,0.0,50.17326732394281,106.88906294102289,106.88906294102289,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,15:30-15:40,3651.93,2703.825,177.94104076801392,177.94104076801392,0.0,0.0,0.0,19.923540768013936,130.03931259326458,130.03931259326458,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,15:40-15:50,3580.7319,2481.7698,236.4500796415726,236.4500796415726,0.0,0.0,0.0,53.289729641572535,178.1414900019608,178.1414900019608,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,15:50-16:00,3420.6657,2255.8374,320.7423499700678,320.7423499700678,0.0,0.0,0.0,126.60429997006776,250.91674038158402,250.91674038158402,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,16:00-16:10,3292.5,1973.5875,373.3756688004061,373.3756688004061,0.0,0.0,0.0,153.55691880040615,300.7541012187271,300.7541012187271,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,16:10-16:20,3324.4944,1687.0443,340.3702683727662,340.3702683727662,0.0,-0.0,0.0,67.4619183727662,281.5202489711149,281.5202489711149,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,16:20-16:30,3354.2164,1442.6491,384.94226763836775,384.94226763836775,0.0,-0.0,0.0,66.34771763836775,327.93231780112546,327.93231780112546,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,16:30-16:40,3378.64,1214.175,473.97239408639246,473.97239408639246,0.0,-0.0,0.0,113.22822741972575,416.6691316413476,416.6691316413476,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,16:40-16:50,3481.7178,933.1142,482.2531389453759,482.2531389453759,0.0,-0.0,0.0,57.48587227870925,435.1852325843072,435.1852325843072,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,16:50-17:00,3196.9081,640.2688,461.398896671199,461.398896671199,0.0,-0.0,0.0,35.292346671198956,422.77980901981965,422.77980901981965,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,17:00-17:10,2680.68,358.2375,450.37262079014,450.37262079014,0.0,-0.0,0.0,63.29887079014002,417.2251958999857,417.2251958999857,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,17:10-17:20,2601.2611,95.3846,476.14511324642035,476.14511324642035,0.0,-0.0,0.0,58.49902991308701,450.528506153763,450.528506153763,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,17:20-17:30,2638.6848,0.0,503.7824621819048,503.7824621819048,0.0,-0.0,0.0,64.0016621819048,490.7848746576116,490.7848746576116,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,17:30-17:40,2616.82,0.0,504.4116835038758,504.4116835038758,0.0,-0.0,0.0,68.27501683720908,497.45080227152226,497.45080227152226,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,17:40-17:50,2675.971,4.1367,505.6783056387838,505.6783056387838,0.0,0.0,0.0,60.37258897211715,493.542026303453,493.542026303453,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,17:50-18:00,2639.3558,0.0,498.90622973999825,498.90622973999825,0.0,-0.0,0.0,59.01359640666493,535.9250719867061,535.9250719867061,0.0,0.0,0.0,-0.0,10800.0,10800.0
2025-02-01,18:00-18:10,2570.82,0.0,2.185122439620443,2.185122439620443,0.0,504.2496561862806,0.0,77.96477862590103,2.6905412599046516,2.6905412599046516,0.0,0.0,0.0,504.2496561862806,10800.0,10239.722604237466
2025-02-01,18:10-18:20,2725.1073,0.297,0.0,0.0,0.0,489.2096469357042,0.0,35.07459693570422,0.0,0.0,0.0,0.0,0.0,489.2096469357042,10239.722604237466,9696.156329864461
2025-02-01,18:20-18:30,2833.5919,0.0,0.0,0.0,0.0,502.83386668772954,0.0,30.56855002106289,0.0,0.0,0.0,0.0,0.0,502.83386668772954,9696.156329864461,9137.452033544761
2025-02-01,18:30-18:40,2725.01,0.0,0.0,0.0,0.0,488.45920524103957,0.0,34.29087190770622,0.0,0.0,0.0,0.0,0.0,488.45920524103957,9137.452033544761,8594.71958327694
2025-02-01,18:40-18:50,2510.2571,0.0213,0.0,0.0,0.0,506.55166423303046,0.0,88.17903089969718,0.0,0.0,0.0,0.0,0.0,506.55166423303046,8594.71958327694,8031.884400795794
2025-02-01,18:50-19:00,2484.4934,0.0,0.0,0.0,0.0,513.1566152943263,0.0,99.07438196099304,0.0,0.0,0.0,0.0,0.0,513.1566152943263,8031.884400795794,7461.7103838020985
2025-02-01,19:00-19:10,2592.83,0.0,0.0,0.0,0.0,519.0494448179826,0.0,86.91111148464927,0.0,0.0,0.0,0.0,0.0,519.0494448179826,7461.7103838020985,6884.988778448785
2025-02-01,19:10-19:20,2544.0862,0.0015,0.0,0.0,0.0,479.4495010575725,0.0,55.43538439090577,0.0,0.0,0.0,0.0,0.0,479.4495010575725,6884.988778448785,6352.2671106070375
2025-02-01,19:20-19:30,2654.4748,0.0,0.0,0.0,0.0,490.8864448907348,0.0,48.47397822406816,0.0,0.0,0.0,0.0,0.0,490.8864448907348,6352.2671106070375,5806.83772739511
2025-02-01,19:30-19:40,2902.48,0.0,0.0,0.0,0.0,515.2458876651721,0.0,31.499220998505393,0.0,0.0,0.0,0.0,0.0,515.2458876651721,5806.83772739511,5234.34229665603
2025-02-01,19:40-19:50,2887.1068,0.0,0.0,0.0,0.0,508.9506233702662,0.0,27.766156703599563,0.0,0.0,0.0,0.0,0.0,508.9506233702662,5234.34229665603,4668.841604022401
2025-02-01,19:50-20:00,2668.5956,0.0,0.0,0.0,0.0,492.2207072449225,0.0,47.45477391158914,0.0,0.0,0.0,0.0,0.0,492.2207072449225,4668.841604022401,4121.929707083598
2025-02-01,20:00-20:10,2508.57,0.0,0.0,0.0,0.0,504.50114263895193,0.0,86.4061426389519,0.0,0.0,0.0,0.0,0.0,504.50114263895193,4121.929707083598,3561.3728819292073
2025-02-01,20:10-20:20,2620.4431,0.0,0.0,0.0,0.0,537.8364883939738,0.0,101.09597172730713,0.0,0.0,0.0,0.0,0.0,537.8364883939738,3561.3728819292073,2963.7767837136807
2025-02-01,20:20-20:30,2716.1871,0.0,0.0,0.0,0.0,509.37915953861267,0.0,56.68130953861265,0.0,0.0,0.0,0.0,0.0,509.37915953861267,2963.7767837136807,2397.799939781889
2025-02-01,20:30-20:40,2699.81,0.0,0.0,0.0,0.0,522.4857965217788,0.0,72.51746318844545,0.0,0.0,0.0,0.0,0.0,522.4857965217788,2397.799939781889,1817.2601658688016
2025-02-01,20:40-20:50,2730.4002,0.0,0.0,0.0,0.0,555.5341492819214,0.0,100.46744928192135,0.0,0.0,0.0,0.0,0.0,555.5341492819214,1817.2601658688016,1200.0
2025-02-01,20:50-21:00,2724.0742,0.0,514.0768910112889,514.0768910112889,0.0,-0.0,0.0,60.06452434462227,628.5104069504018,628.5104069504018,0.0,0.0,0.0,-0.0,1200.0,1200.0
2025-02-01,21:00-21:10,2756.43,0.0,525.9006766905399,525.9006766905399,0.0,0.0,0.0,66.49567669053988,490.7705114876118,490.7705114876118,0.0,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,21:10-21:20,2984.5246,0.0,518.8688015740498,518.8688015740498,0.0,0.0,0.0,21.448034907383146,470.5102292673484,470.5102292673484,0.0,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,21:20-21:30,3019.6988,0.0,520.0159819331259,520.0159819331259,0.0,0.0,0.0,16.732848599792533,487.3069766695323,487.3069766695323,0.0,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,21:30-21:40,2865.34,0.0,515.3549252346178,515.3549252346178,0.0,0.0,0.0,37.79825856795111,482.93910043736037,482.93910043736037,0.0,0.0,0.0,0.0,1200.0,1200.0
2025-02-01,21:40-21:50,2874.8157,0.0,550.3492075158456,550.3492075158456,0.0,-0.0,0.0,71.21325751584556,543.2497027388912,543.2497027388912,0.0,0.0,0.0,-0.0,1200.0,1200.0
2025-02-01,21:50-22:00,2701.2246,0.0,535.4915455642621,535.4915455642621,0.0,-0.0,0.0,85.2874455642621,415.75563597609306,415.75563597609306,0.0,0.0,0.0,-0.0,1200.0,1200.0
