date,hour,source,weight,accepted,keep_objective,adjust_objective,keep_cash,expected_gain,relative_gain,initial_energy_kwh
2025-01-14,6,F,0.11,True,60281.50428163533,59441.221399790295,67361.70002547343,840.2828818450362,0.01247419351838323,10800.0
2025-01-14,12,F,0.0,True,40386.02137945202,40167.64840319155,47402.070829198165,218.37297626046347,0.004606823550965049,6580.642394832399
2025-01-14,18,A,0.0,False,12453.424761762233,12453.423359151855,19689.764643659415,0.0014026103781361599,7.123550756041336e-08,10800.0
2025-01-15,6,F,0.13,True,66669.43300745539,62858.266094805156,72228.3979978848,3811.166912650231,0.05276549138971407,10800.0
2025-01-15,12,F,0.0,True,39734.33668202807,38985.621319323225,46625.08383431967,748.7153627048465,0.01605820946864945,6928.647404790761
2025-01-15,18,A,0.0,True,12470.26683536395,12381.647942935773,19693.28053155439,88.61889242817597,0.004499955824332194,10799.999496125738
2025-01-16,6,F,0.14,True,55998.62049895708,55653.87084374361,62307.69855162227,344.7496552134762,0.005533018603276596,10800.0
2025-01-16,12,F,0.0,True,37727.38768425641,37392.522951614184,44367.28108842004,334.8647326422288,0.007547560373935766,6510.990523965732
2025-01-16,18,A,0.0,False,12510.905876815488,12497.29901064103,19515.98052837032,13.606866174457537,0.0006972166299652368,10800.0
2025-01-17,6,F,0.14,True,27935.90258877953,26726.40362317444,33353.71142847185,1209.4989656050893,0.0362627999645227,10042.22908457774
2025-01-17,12,F,0.0,True,17785.769044757693,16981.856806368574,24479.62104448926,803.912238389119,0.0328400605927718,6547.3359247226645
2025-01-17,18,A,0.0,True,4306.624353899874,4256.485818394734,11434.183346458585,50.13853550513977,0.004384968649349913,10741.770994881186
2025-01-18,6,F,0.14,True,26565.835399871212,26454.61304493706,33170.315175571945,111.22235493415064,0.0033530689818726716,10070.417082321459
2025-01-18,12,F,0.0,True,17218.692069902383,16741.656361298505,24498.142418968066,477.03570860387845,0.019472321633436426,6714.53812058019
2025-01-18,18,A,0.0,True,5754.031552074375,5721.902890568468,12943.216451140972,32.128661505907075,0.0024822780046357693,10800.0
2025-01-19,6,F,0.18,True,58224.3301544387,57954.95183301083,65507.211279915995,269.37832142786647,0.004112193393133433,10800.0
2025-01-19,12,F,0.01,True,41670.17875957646,41331.73969434751,48653.72108053643,338.4390652289512,0.006956077720524882,6450.0
2025-01-19,18,A,0.0,False,13149.975598896346,13149.60815688818,20569.901394589393,0.3674420081661083,1.7863090401724455e-05,10800.0
2025-01-20,6,F,0.18,True,55996.56083045434,55909.21639379811,61641.77833850508,87.34443665623257,0.0014169681506685555,10800.0
2025-01-20,12,F,0.01,True,39084.472823661185,38940.95221961929,45306.93135176448,143.5206040418925,0.003167740558891396,6469.024313263522
2025-01-20,18,A,0.0,True,12644.36430025327,12576.597643778457,19747.115368968858,67.76665647481241,0.003431724340928434,10800.0
2025-01-21,6,F,0.21,True,55508.5704650023,54683.29707464645,62000.653659419404,825.2733903558546,0.013310720801255223,10800.0
2025-01-21,12,F,0.01,True,36920.89395303918,36558.28122340563,44008.88172347306,362.61272963354713,0.008239535190010066,6450.0
2025-01-21,18,A,0.0,True,12453.519887779536,12433.291081034264,19641.903047672524,20.228806745271868,0.001029880185039855,10800.0
2025-01-22,6,F,0.22,True,56001.3260228045,55863.87950004019,62101.228168643975,137.4465227643086,0.002213265772957898,10800.0
2025-01-22,12,F,0.01,True,38409.27591999468,38180.43853771836,44952.16945796911,228.8373822763242,0.00509068605666052,6677.75219066259
2025-01-22,18,A,0.0,False,12313.011657286555,12307.258731433309,19357.763099874675,5.752925853246779,0.00029718959900299765,10799.990567305003
2025-01-23,6,F,0.23,True,56586.109535396,55129.152037187116,60964.478598638685,1456.9574982088816,0.023898465659007783,10800.0
2025-01-23,12,F,0.01,True,42032.42978478306,40324.198200600804,47757.13470316779,1708.2315841822565,0.03576913888992062,6450.0
2025-01-23,18,A,0.0,True,12648.26667895234,12171.048128736795,19735.80400357554,477.2185502155444,0.024180345028207952,10800.0
2025-01-24,6,F,0.22,True,15138.705844192153,15009.02169949857,21668.69733208543,129.68414469358322,0.005984861143524137,10153.966359102524
2025-01-24,12,F,0.01,True,15695.378059576478,15498.040533970936,21645.533068028624,197.3375256055424,0.009116778274082717,6470.195299139614
2025-01-24,18,A,0.0,True,3187.5875555878474,3123.6967025777058,10468.572024593403,63.890853010141655,0.006103110611461181,10254.263467733193
2025-01-25,6,F,0.23,True,16245.908547947458,15736.966107830383,22142.914927022786,508.9424401170745,0.02298443731525026,10154.77797091273
2025-01-25,12,F,0.01,True,13895.960941206562,13737.127290289805,19999.112931382293,158.8336509167566,0.007942034802329525,6343.489302759504
2025-01-25,18,F,0.0,True,4112.223986600197,4083.1164589644177,11115.49754311394,29.10752763577966,0.0026186437019917116,10290.132891523574
2025-01-26,6,F,0.23,True,57630.71304785147,57186.36595046892,64963.1110696299,444.34709738254605,0.006839991035932348,10800.0
2025-01-26,12,F,0.01,True,39549.936640033964,39230.505924619705,46634.528100813324,319.4307154142589,0.006849661150719093,6450.0
2025-01-26,18,F,0.0,False,12716.590660179567,12716.590660179567,20163.157082805938,0.0,0.0,10800.0
2025-01-27,6,F,0.23,True,53551.8659690663,52530.78181178274,60141.52112487947,1021.0841572835561,0.016978023471726788,10800.0
2025-01-27,12,F,0.01,True,35684.244881348735,35494.0216730601,42506.087367258646,190.22320828863303,0.004475199202530156,7323.8383562843155
2025-01-27,18,F,0.0,True,11920.951117424085,11675.97456155945,19284.52563597834,244.97655586463588,0.012703271031338892,10800.0
2025-01-28,6,F,0.23,True,50375.716492957676,50199.082599425674,57096.238886510306,176.63389353200182,0.0030936169698164437,10800.0
2025-01-28,12,F,0.01,True,35229.63392565431,35119.13978624755,42061.9610456419,110.49413940675731,0.002626937419462181,6665.7793807491225
2025-01-28,18,F,0.0,True,10985.910195108363,10965.432253289595,18303.173708242146,20.47794181876816,0.001118819181044361,10800.0
2025-01-29,6,F,0.24,True,53922.88069380646,53642.861284147875,60218.40333054284,280.01940965858375,0.004650063671093013,10800.0
2025-01-29,12,F,0.01,True,35483.792222489385,34366.04254356383,42468.241188492575,1117.7496789255529,0.02631966023656342,6420.420188341108
2025-01-29,18,F,0.0,True,11377.760950955691,11340.25231252724,18561.753841840113,37.50863842845138,0.00202074861826381,10774.664984043033
2025-01-30,6,F,0.24,True,52711.344715724845,51149.98687551593,57689.96326774979,1561.3578402089115,0.0270646357142292,10800.0
2025-01-30,12,F,0.03,True,31492.701243745916,30628.62339859496,38529.686082169945,864.0778451509577,0.022426288221196272,6717.5243828397915
2025-01-30,18,F,0.0,True,11272.193170605946,11247.676818190685,18235.928394397037,24.51635241526128,0.0013443983703508014,10794.839174336685
2025-01-31,6,F,0.24,True,19613.164335581925,19170.326821550538,25051.28739425475,442.8375140313874,0.017677235786810203,10097.68708607581
2025-01-31,12,F,0.03,True,13283.03515061252,13191.32147169742,19698.081460530106,91.7136789151009,0.004655970130840993,6538.871522387288
2025-01-31,18,F,0.0,True,3644.7324806690904,3603.9571597317226,10806.84114654723,40.775320937367724,0.0037731026471500765,10249.127826164076
2025-02-01,6,F,0.25,True,15427.023278895844,14982.760391156027,22047.127543411963,444.2628877398165,0.020150601789962856,10094.845806045576
2025-02-01,12,F,0.03,True,14835.122632747012,14391.2055506518,21121.218992407303,443.9170820952113,0.021017588154111345,5999.297943801208
2025-02-01,18,F,0.0,True,3570.8634270836346,3482.7613773796675,10875.870809410713,88.10204970396717,0.008100689245750685,10239.722604237466
2025-02-02,6,F,0.26,True,50154.125275733444,50019.22111096761,55647.95794859016,134.90416476583778,0.0024242428606359233,10800.0
2025-02-02,12,F,0.03,True,33804.54761612733,33725.187188564094,40302.1013330016,79.36042756323877,0.0019691387034019006,6450.0
2025-02-02,18,F,0.0,True,11346.751930949164,11296.37428891882,18427.666383634598,50.37764203034385,0.002733804757561905,10800.0
2025-02-03,6,F,0.27,True,48889.51719670119,48420.42125439985,55802.26504486337,469.095942301341,0.008406396083101675,10800.0
2025-02-03,12,F,0.03,True,34076.74245776708,33603.91368427566,41106.941072883,472.82877349141927,0.011502407164111028,6450.0
2025-02-03,18,F,0.0,False,10808.29182925524,10801.876038954293,18134.89954545177,6.415790300947265,0.00035378140832086074,10790.139456061761
2025-02-04,6,F,0.27,True,46836.74205828507,46545.51749334056,53908.20463544641,291.22456494451035,0.005402230827643268,10800.0
2025-02-04,12,F,0.03,True,32113.868816941875,31173.88076291418,39467.93515376187,939.9880540276936,0.023816499403012194,6416.740574066947
2025-02-04,18,F,0.0,True,10664.938040569321,10482.582766299305,17832.942845252743,182.3552742700158,0.010225753306811056,10800.0
2025-02-05,6,F,0.26,True,47873.43143434276,47214.200911668326,53264.288876019935,659.2305226744356,0.012376594836530844,10800.0
2025-02-05,12,F,0.02,True,29899.016291211563,29742.79592566409,36946.63982656521,156.2203655474732,0.004228269912522554,6450.0
2025-02-05,18,F,0.0,True,10112.277409415574,10046.57051119469,17406.17041637104,65.70689822088389,0.0037749198502092414,10785.489032114217
2025-02-06,6,F,0.26,True,47469.45253859207,47159.512052101134,52787.72250823863,309.9404864909375,0.00587145024948869,10800.0
2025-02-06,12,F,0.02,True,31256.75120086394,30855.137696971582,38074.837191657985,401.6135038923567,0.01054800318306675,6450.0
2025-02-06,18,F,0.0,True,10267.942158055826,10198.652148063988,17402.336805886094,69.29000999183882,0.003981649749957859,10797.43419425948
2025-02-07,6,F,0.28,True,9430.128434754524,8757.123461864998,16788.224855618595,673.0049728895265,0.04008791749440315,10194.62462428373
2025-02-07,12,F,0.02,True,10175.803431746504,9929.584424587001,16932.428062545674,246.21900715950324,0.014541269937779136,5449.023853128151
2025-02-07,18,F,0.0,True,2537.9246785451232,2490.3387801826666,9861.439648390362,47.585898362456646,0.004825451461361818,10130.282651877082
2025-02-08,6,F,0.28,True,14847.148228943197,14654.198724728243,21150.086888748632,192.94950421495378,0.009122870521992916,10121.2597267241
2025-02-08,12,F,0.01,True,9887.062043923115,9505.337040642326,17238.621077981512,381.7250032807897,0.022143592666373883,6378.213125219998
2025-02-08,18,F,0.0,True,2460.120705091522,2382.8066061349346,9889.398644651132,77.31409895658726,0.007817876671237645,10272.64254714227
2025-02-09,6,F,0.27,True,51398.21964649327,50094.78031287188,55214.71158226894,1303.4393336213907,0.023606739875463974,10800.0
2025-02-09,12,F,0.01,True,28054.96372166474,27024.057524249598,35451.09464893772,1030.906197415141,0.02907967180206752,6878.54193730317
2025-02-09,18,F,0.0,True,10662.252330989535,10575.908682757856,17636.710410807675,86.34364823167925,0.0048956776076999236,10800.0
2025-02-10,6,F,0.29,True,44587.06290403362,44323.50695208705,50231.31733949201,263.5559519465678,0.005246845312960951,10332.945368823612
2025-02-10,12,F,0.02,True,30557.817602608146,30442.063154962783,36804.84769295553,115.75444764536223,0.003145086989927082,6450.0
2025-02-10,18,F,0.0,True,10219.915980398939,10140.873079999665,17351.97428774278,79.042900399274,0.004555268414333055,10800.0
2025-02-11,6,F,0.31,True,43512.689591268405,42952.69577363082,50705.717776790276,559.9938176375872,0.01104399744625872,10800.0
2025-02-11,12,F,0.01,True,30959.901587883658,30293.171212278015,38344.419914323385,666.7303756056426,0.01738793746509615,6450.0
2025-02-11,18,F,0.0,True,10439.20522514184,10412.41682660319,17748.217661317456,26.788398538650654,0.001509357111223423,10790.260888888888
2025-02-12,6,F,0.32,True,37927.318756984205,37209.07991014514,45068.95042862137,718.2388468390636,0.015936444936222448,10163.741776629588
2025-02-12,12,F,0.02,True,28892.357846044026,28074.06671503274,35547.54328790635,818.2911310112868,0.02301962541781834,7032.842212139143
2025-02-12,18,F,0.0,True,9626.80492795026,9598.758216023336,16957.870062173795,28.046711926923308,0.001653905344485701,10800.0
2025-02-13,6,F,0.46,True,39083.599276417866,38535.79193686007,45426.14514056681,547.8073395577958,0.012059296201838368,9874.074074074075
2025-02-13,12,F,0.11,True,31112.736507191607,30374.74360437884,36940.16098356378,737.9929028127663,0.019978064068024232,7050.0
2025-02-13,18,F,0.0,True,10325.11444207493,10225.997533946816,17478.650894109705,99.11690812811321,0.005670741336307343,10800.0
2025-02-14,6,F,0.42,True,10999.489318888422,10587.421702676069,17063.687833069198,412.06761621235273,0.024148801844216302,9521.681918239725
2025-02-14,12,F,0.09,True,9518.935421746743,9382.465873753876,16053.333784545075,136.46954799286686,0.008501009810451293,5684.104290444326
2025-02-14,18,F,0.0,True,4287.456900326359,4231.780053729716,11162.503794183061,55.67684659664246,0.0049878457040844594,10205.007793094746
2025-02-15,6,F,0.42,True,11548.852850650246,11167.852676058186,18110.518109860564,381.0001745920599,0.021037508274521326,9486.017671168074
2025-02-15,12,F,0.1,True,8806.407503111366,8224.22183595703,16153.600013846273,582.1856671543355,0.036040614268974556,5126.669357910744
2025-02-15,18,F,0.0,True,2840.3944966518866,2733.750799079133,10187.284980930186,106.64369757275381,0.010468313959252401,10289.756699587932
2025-02-16,6,F,0.42,True,42074.063717855934,41775.48647490161,47118.71879473004,298.57724295432126,0.006336701221759778,9874.074074074075
2025-02-16,12,F,0.11,True,25485.59009216937,24938.012853890643,32867.055459264906,547.5772382787254,0.0166603679772101,6616.387390529284
2025-02-16,18,F,0.0,True,9253.647884865719,9224.698666232232,16662.881918611867,28.949218633486453,0.0017373476433960183,10800.0
2025-02-17,6,F,0.41,True,37330.18499874968,36839.46790776634,44051.48809966636,490.71709098334395,0.011139625745970215,9874.074074074075
2025-02-17,12,F,0.12,True,26350.245150141804,26101.048521474702,33392.753793876065,249.19662866710132,0.007462595933396837,7023.152501541481
2025-02-17,18,F,0.0,True,9557.316611751912,9488.84149915692,16978.832645572984,68.47511259499151,0.00403296940516376,10800.0
2025-02-18,6,F,0.39,True,39067.462710689506,38816.20624615463,44571.94895943917,251.2564645348757,0.005637098453189047,9874.074074074075
2025-02-18,12,F,0.13,True,28458.881991682836,28046.472779641044,34753.02143051683,412.40921204179176,0.011866859198597705,6450.0
2025-02-18,18,F,0.0,True,10473.253029153248,10405.841010715834,17562.163669250564,67.41201843741328,0.0038384802526037487,10800.0
2025-02-19,6,F,0.42,True,35919.253689833145,35485.45212033159,42774.79174121646,433.8015695015565,0.010141523823798277,9874.074074074075
2025-02-19,12,F,0.14,True,29400.56387290609,29045.89757308088,35502.05123380602,354.6662998252068,0.009990022759233807,7037.368465717678
2025-02-19,18,F,0.0,True,10082.755209292458,10062.351372767465,17341.08635653962,20.403836524992585,0.0011766181256169079,10798.697357099581
2025-02-20,6,F,0.42,True,36484.39299565711,35799.42092828597,43188.169495706265,684.9720673711417,0.015860178270330285,9874.074074074075
2025-02-20,12,F,0.15,True,26094.257911217806,25691.763042461193,33160.26200330182,402.49486875661387,0.01213786756921694,7027.378276721551
2025-02-20,18,F,0.0,True,10354.771188846664,10307.230941721262,17523.683835955428,47.54024712540195,0.0027129139951645306,10790.910094248396
2025-02-21,6,F,0.42,True,9045.717345955554,8308.210215698256,15746.31523873832,737.5071302572978,0.046836807156185885,7059.646101469715
2025-02-21,12,F,0.14,True,6297.45507794886,6151.787000573534,13696.918988407879,145.668077375326,0.010635098119409872,5654.253917308812
2025-02-21,18,F,0.0,True,3511.6078527647414,3455.4358317196065,10520.694479723627,56.1720210451349,0.005339193258904569,10283.755313974982
2025-02-22,6,F,0.43,True,12067.298097212299,11398.452770954982,17800.164421702888,668.8453262573166,0.03757523303783787,6620.817804302919
2025-02-22,12,F,0.14,True,7249.275373203793,7027.670273496835,14457.408509484225,221.60509970695784,0.01532813433068467,6029.032614386141
2025-02-22,18,F,0.0,True,3383.8265819542194,3340.2704161045604,10466.67945178095,43.55616584965901,0.004161412036197186,10227.728813803016
2025-02-23,6,F,0.42,True,39103.30657217884,38626.89720121915,44824.28628250947,476.4093709596855,0.010628376053933544,9874.074074074075
2025-02-23,12,F,0.13,True,26918.170724670166,26465.886006484194,33707.858719558404,452.28471818597245,0.01341778253993755,6993.56034005497
2025-02-23,18,F,0.0,True,12240.869519519672,12131.402619406952,18900.076812319563,109.4669001127204,0.0057918759378462956,10788.043989878744
2025-02-24,6,F,0.4,True,34237.08640617186,32777.17190930215,41492.46139686304,1459.9144968697074,0.03518505404888035,9874.074074074075
2025-02-24,12,F,0.13,True,26220.724089084353,25937.82914624129,33179.65695843726,282.8949428430642,0.008526156349278554,6464.072571802802
2025-02-24,18,F,0.0,True,10759.688537638533,10684.564067097252,17820.07126881833,75.12447054128097,0.004215722227370338,10779.877585146589
2025-02-25,6,F,0.39,True,38531.534732211694,37844.04132585291,44321.17482342556,687.4934063587862,0.015511624163794,9874.074074074075
2025-02-25,12,F,0.14,True,26661.602975646354,26282.436105780813,33481.458968949875,379.16686986554123,0.011324681825161024,7089.2961949533565
2025-02-25,18,F,0.0,True,9621.586516633566,9573.302713370604,17019.59893752567,48.283803262962465,0.0028369530586589736,10800.0
2025-02-26,6,F,0.39,True,36376.59767566426,35901.28879998834,42266.92436400665,475.30887567592436,0.011245409568543963,9874.074074074075
2025-02-26,12,F,0.14,True,27741.793203298737,27138.88042201871,34335.71346160163,602.9127812800289,0.017559349158545352,6856.49628719857
2025-02-26,18,F,0.0,True,11065.862413638135,11029.20770249277,18154.88530805889,36.65471114536558,0.0020189998737747293,10689.142293153156
2025-02-27,6,F,0.38,True,31989.289434395563,31425.318762213432,39225.160782372746,563.9706721821312,0.014377778470077604,9874.074074074075
2025-02-27,12,F,0.15,True,27163.909993816826,27011.69320261023,33451.73441067297,152.2167912065961,0.004550340778684122,6558.320001321442
2025-02-27,18,F,0.0,True,9907.64439749902,9875.86370566761,17178.41447188886,31.780691831409058,0.0018500363862692735,10800.0
2025-02-28,6,F,0.37,True,11315.915227913885,10103.813737915478,17149.89605922302,1212.1014899984075,0.07067690007057231,6426.809929434605
2025-02-28,12,F,0.14,True,7283.700203095172,7200.431483624918,14332.526779377666,83.26871947025393,0.00580977246734086,5976.119405070616
2025-02-28,18,F,0.0,True,3569.463520454048,3525.6831623617527,10616.555586696642,43.7803580922955,0.0041237817420892746,10155.181395781121
2025-03-01,6,F,0.38,True,9490.960867263037,9044.485538286213,15946.223649289695,446.4753289768232,0.027998812684200056,6415.954808857532
2025-03-01,12,F,0.13,True,9379.831013036766,9218.205622183255,15823.102228185173,161.6253908535109,0.01021451979028568,5047.882713313879
2025-03-01,18,F,0.0,True,2475.400722351709,2378.5661158427683,9869.34932079261,96.83460650894085,0.009811650531502724,10260.533464797563
2025-03-02,6,F,0.36,True,37658.7468613915,36612.86118053188,44639.52713310224,1045.8856808596174,0.023429586916122274,9874.074074074075
2025-03-02,12,F,0.12,True,29181.242746749158,28825.608860610337,35855.34083704965,355.63388613882125,0.009918574969209093,7282.0654983270715
2025-03-02,18,F,0.0,True,11186.503672464887,11096.353930541363,18215.926254387425,90.14974192352383,0.004948951849308826,10656.71286018979
2025-03-03,6,F,0.32,True,38952.074487493526,38064.83543586314,45177.42226173138,887.2390516303858,0.01963899238186378,9874.074074074075
2025-03-03,12,F,0.09,True,30080.883366192968,29581.310958503804,36335.37756433163,499.5724076891638,0.013748925735109618,6543.1183214557495
2025-03-03,18,F,0.0,True,10075.58223586486,10009.6893647532,17415.91222398783,65.8928711116605,0.0037834866336144517,10738.567800919443
2025-03-04,6,F,0.31,True,35700.69136486351,35127.925892184074,42512.62530215849,572.7654726794353,0.013472832331772142,9874.074074074075
2025-03-04,12,F,0.07,True,25327.24901206004,25052.914179574924,32735.394037031645,274.33483248511766,0.00838037361562774,6345.756766605848
2025-03-04,18,F,0.0,True,10180.873323446542,10079.411810176955,17492.88366123613,101.46151326958716,0.0058001593810644144,10800.0
2025-03-05,6,F,0.31,True,35285.59387300633,34999.544548607504,41888.75591668424,286.04932439882396,0.00682878538975398,9874.074074074075
2025-03-05,12,F,0.1,True,24962.28912591093,24442.84726865605,32352.29047327828,519.441857254882,0.01605579851243981,7057.580130504164
2025-03-05,18,F,0.0,True,10472.191294265436,10421.396847397842,17712.603781063066,50.79444686759416,0.002867700734202592,10788.983187763442
2025-03-06,6,F,0.31,True,32765.503602349963,31830.959775074,40180.40325442101,934.5438272759638,0.02325869706579256,9874.074074074075
2025-03-06,12,F,0.1,True,26941.746797853382,26263.97930874944,33895.9308579283,677.7674891039424,0.019995541410110344,6622.278739054473
2025-03-06,18,F,0.0,True,10324.280005118171,10260.516578100922,17596.59346866806,63.76342701724934,0.003623623352484928,10800.0
2025-03-07,6,F,0.32,True,6417.174312634999,6228.127529726224,13811.543024020539,189.04678290877564,0.013687593238495676,5785.605963965309
2025-03-07,12,F,0.11,True,6396.978453649794,6236.622430508682,13769.833200987176,160.35602314111202,0.011645458648665105,4878.322635250402
2025-03-07,18,F,0.0,True,3391.928648482599,3356.239825078055,10510.227171857216,35.688823404543655,0.0033956281649274037,10203.235930295943
2025-03-08,6,F,0.32,True,7292.291794621753,7196.977678826008,14332.485310358668,95.31411579574524,0.006650215488227841,5148.3555598304565
2025-03-08,12,F,0.09,True,6164.701052386123,6044.640816562331,13561.163100679385,120.06023582379203,0.008853240310764883,5177.6327167090985
2025-03-08,18,F,0.0,True,2543.1367520148997,2503.3170064803817,9933.90605782312,39.819745534518006,0.004008468099329294,10264.434123034418
2025-03-09,6,F,0.32,True,30253.61440318881,29176.628224588538,37630.4013414338,1076.986178600273,0.028620108747403478,9874.074074074075
2025-03-09,12,F,0.1,True,25286.986557431104,23863.25480334172,32514.359323880664,1423.7317540893855,0.0437877843419078,6504.534789154683
2025-03-09,18,F,0.0,True,9847.93293649702,9799.699084283331,17247.539276893407,48.233852213688806,0.0027965642773347893,10800.0
2025-03-10,6,F,0.33,True,31798.565799045253,30541.427885418412,38887.25434566919,1257.1379136268406,0.032327762265037516,9875.692516170113
2025-03-10,12,F,0.08,True,25402.330598249322,25022.55869522029,32616.76312150158,379.7719030290318,0.01164345774025256,6481.504882566931
2025-03-10,18,F,0.0,True,9885.932886744169,9862.243677994618,17262.686841386534,23.689208749550744,0.0013722781955794335,10798.801454906052
2025-03-11,6,F,0.33,True,32242.9229728043,30973.006646667764,39256.21919390237,1269.9163261365356,0.032349430286801296,9886.28899874554
2025-03-11,12,F,0.07,True,25002.744286551653,23896.064882533363,32395.481564854555,1106.6794040182904,0.03416153582414755,7007.532142398457
2025-03-11,18,F,0.0,True,9812.474977335773,9748.992861688883,17185.192169726408,63.482115646889724,0.003694000917762235,10799.608783260943
2025-03-12,6,F,0.33,True,29633.679067860627,28647.45378694965,37016.378616564645,986.2252809109777,0.026642943415044033,9875.96363179538
2025-03-12,12,F,0.08,True,25262.47177671722,23991.612073147146,32544.80096375222,1270.8597035700732,0.039049546039182495,6627.58860094024
2025-03-12,18,F,0.0,True,9832.582415229297,9795.005771405764,17240.877477971648,37.57664382353323,0.002179508779152582,10799.411449902118
